population,mu_05,mu_10,mu_50,mu_90,mu_95,sigma_05,sigma_10,sigma_50,sigma_90,sigma_95,logl_50_norm,dat,meanlog_05,meanlog_10,meanlog_50,meanlog_90,meanlog_95,sdlog_05,sdlog_10,sdlog_50,sdlog_90,sdlog_95,logl_50_lnorm,mean_05_norm,mean_10_norm,mean_50_norm,mean_90_norm,mean_95_norm,cv_05_norm,cv_10_norm,cv_50_norm,cv_90_norm,cv_95_norm,mean_05_lnorm,mean_10_lnorm,mean_50_lnorm,mean_90_lnorm,mean_95_lnorm,cv_05_lnorm,cv_10_lnorm,cv_50_lnorm,cv_90_lnorm,cv_95_lnorm,population_n,species,fished,bimodal,normal_better,better_dist,cov_pref,mean_size,data,col
Pseudochromis wilsoni__Lizard,3.062756585301878,3.126535762719639,3.318915342863834,3.510543845473256,3.5783406016538413,0.3353643604708903,0.36297627363063056,0.47980576762741173,0.6864089978044867,0.771537877062659,-13.840185131179918,cbf,1.1098803553176217,1.1280321929683614,1.1915868254295903,1.251005317261455,1.271910853230517,0.11505077189132151,0.11955626869726181,0.15155792181694533,0.2101644277517441,0.2332883725863545,-16.69436554695249,3.062982125410819,3.1265358214648384,3.3189153429269544,3.5105438453889755,3.5789269820338205,0.10050343701350185,0.10839403634001572,0.14446604297179522,0.20869523286580868,0.2344264239257322,3.0788945372279932,3.1377692616498223,3.3333448996727872,3.547353935014266,3.6214802841258704,0.11543254644141202,0.1199847690462282,0.15243241491118675,0.2125066184067323,0.2364987470688927,12,Pseudochromis wilsoni,FALSE,FALSE,TRUE,normal,0.14446604297179522,3.3333333333333335,cbf,cbf_norm
Pseudogramma polyacanthum__Moorea,2.8081361709293047,2.8929050552273847,3.181233947970634,3.4592503389123066,3.5436136463645496,1.1153135442381912,1.1593977481472817,1.3436625950681336,1.600564552443085,1.7009092413785611,-66.50237832166013,cbf,0.9590530050960256,0.9839135930312105,1.0712309917859946,1.1600070332611099,1.1848316801905923,0.3730378687924892,0.38822639508382883,0.4444161751483504,0.511022384288585,0.5327111413375099,-69.38295371663158,2.9082910449849706,2.9746162371871923,3.2265014051119856,3.4866173111417407,3.5662881743498507,0.3351936016827766,0.34768870181261957,0.4038020837086118,0.4724178557473801,0.49128419247502425,2.884935821677592,2.9591575578122424,3.2265904912294037,3.5581055444755214,3.6372597685358845,0.38639981336492607,0.40332462874402814,0.4672901181290934,0.5462732508357266,0.5728370174334478,58,Pseudogramma polyacanthum,FALSE,FALSE,TRUE,normal,0.4038020837086118,3.103448275862069,cbf,cbf_norm
Risor ruber__Belize,1.3908161916765718,1.438614748052434,1.5696286668995891,1.692981833776817,1.7315485444885381,0.25033109828417927,0.26461162221928375,0.3385421932764773,0.47165682758699984,0.525461279751472,-14.131160334275668,cbf,0.3169017271545799,0.34328049725909626,0.4313961098855166,0.5230266607191649,0.5500047528957127,0.17649810019479723,0.18841756362861053,0.2412464742080901,0.3298963508775848,0.36431818425039897,-17.10272543881634,1.3968218329870388,1.4410936734720916,1.5704314761175722,1.6937400642050795,1.7320705217319028,0.15682134486051916,0.16708313525633234,0.21545441018261108,0.30328097258179804,0.3427324156556744,1.4207760779853627,1.4571442332261562,1.5853421183662184,1.7541428148241447,1.813688090356346,0.1778816116409725,0.1901022595564512,0.24479953684377737,0.3390790110338105,0.37674801215551945,15,Risor ruber,FALSE,FALSE,TRUE,normal,0.21545441018261108,1.58,cbf,cbf_norm
Risor ruber__Panama,1.609972343428113,1.639869508632453,1.7276232704675487,1.8178868694862615,1.8446304418082893,0.2470864818320762,0.2591857625276588,0.31775329932707264,0.4014777590486096,0.4299767893653438,-17.846518167567535,cbf,0.4634179328215787,0.47974315831781067,0.5347367531223886,0.590809814896289,0.6090036932772801,0.14932805448841527,0.15692710230545623,0.1909062672707817,0.23876508418204329,0.2570497103130862,-20.038810244922676,1.6100194329083755,1.6398723788999852,1.727623318974512,1.8178868995360746,1.8446411099312419,0.14245279545147496,0.14977278084030302,0.18395190699523467,0.23457395785026233,0.25153876052248075,1.6216288448691172,1.6486869344589032,1.7394609891322808,1.8443670857329875,1.880417579852941,0.15016439638206838,0.1578982035520507,0.19265895142954276,0.24220877359652473,0.26135485660784374,25,Risor ruber,FALSE,FALSE,TRUE,normal,0.18395190699523467,1.736,cbf,cbf_norm
Scarus iserti__Belize,0.1913957395276932,0.3847719972067931,1.8898016208892532,3.4425745284021865,3.786338749159235,2.709544005777725,2.9156522836765064,3.914337953014492,5.156033790808345,5.574837592845187,-48.66709189438083,cbf,0.8836353021045914,0.9436858453586949,1.1425461323637913,1.3305097250751945,1.384265434344219,0.5427122672409508,0.5712043650920694,0.6897330646045475,0.8516930960764746,0.9180337243128126,-48.826120697322935,3.243510252570824,3.383700213793288,4.026189240536047,4.859670615668348,5.158339679031016,0.5692392468881071,0.5969147189362718,0.6866905473065336,0.7370836896573802,0.742571311052343,3.085642210105542,3.248562394108454,3.9696688537788063,5.051423896962535,5.4811577475781466,0.5852385032741085,0.6211244859190347,0.7805070228904417,1.0322394008751028,1.1501431441408436,22,Scarus iserti,FALSE,FALSE,TRUE,normal,0.6866905473065336,3.772727272727273,cbf,cbf_norm
Scorpaenodes scaber__Moorea,0.32033091224795396,0.5445851164693881,2.036545459534172,3.4632982451619423,3.8051789687519837,2.075007795985228,2.234546951363953,3.207306094147526,4.443752377206225,4.895150010172193,-39.95049324034061,cbf,0.8055736749332376,0.8729250517313509,1.0683134495818167,1.2707506280723562,1.3257798578320736,0.4987379108089316,0.5242452429770366,0.6572413336788892,0.8476643840772797,0.913210202280516,-40.9737822226059,2.7851362776397357,2.944559311233682,3.575218924077878,4.416269836869889,4.721869559658641,0.5058566327097986,0.5459348841239242,0.6653870325548252,0.7301079373030688,0.7369030392125546,2.8056315328540906,2.9734144669687526,3.6141337028979725,4.7028111449281615,5.118885855912496,0.5314206716445821,0.5624152657226635,0.7350394599842898,1.0253904896928496,1.1412282436981669,18,Scorpaenodes scaber,FALSE,FALSE,TRUE,normal,0.6653870325548252,3.361111111111111,cbf,cbf_norm
Sebastapistes fowleri__Moorea,2.2983896388850074,2.330985302450254,2.4287862067831956,2.526490653106073,2.5525454095038773,0.3453042133357759,0.35975991069300545,0.42051684250967253,0.5020715547395529,0.5299342486801644,-28.319869622798713,cbf,0.8191944871646061,0.8321729044515226,0.8719754695161241,0.9132390678948298,0.9255823839341951,0.14765837749227081,0.15382758311696088,0.1782483745403327,0.21028343370166147,0.22235637406530623,-31.35370218626212,2.2983901888126406,2.3310143903390874,2.428786207345757,2.5264906832385883,2.5525454144141517,0.1412786536198897,0.14688569171998248,0.17362218203686564,0.20779627333553408,0.22009132015001154,2.309715963119723,2.3370726361868583,2.4309754843175186,2.5335861886272557,2.566618197562704,0.14846689413527436,0.15474208820912175,0.17967363960643534,0.21262962909140146,0.2251333514356635,46,Sebastapistes fowleri,FALSE,FALSE,TRUE,normal,0.17362218203686564,2.4173913043478263,cbf,cbf_norm
Sparisoma viride__Belize,0.49552541308341197,0.8420425862409012,2.035526626192172,2.589313485575387,2.726843203646776,0.7372732483160707,0.8015781902269457,1.2743649238351922,2.3740329512983114,2.803005203573763,-18.664683562462844,cbf,0.49942717807627085,0.5616267821189637,0.739662738815576,0.9386314600751231,0.9975183944287186,0.29172598831604535,0.3148154926559734,0.42538219286692514,0.6202605555754118,0.6993221154088216,-19.522695212348104,1.730967981270057,1.8350794330580273,2.269320601275024,2.8098418866415233,3.066778684179665,0.3191653904240384,0.34624361659844505,0.5104171712924934,0.6943584134610149,0.7153995232913553,1.8490518368589026,1.9425609597278983,2.3055615085452335,2.9526693920170435,3.193823610339624,0.2980442183265607,0.3227792161765016,0.44537093772617986,0.684987249106132,0.7942094182559878,10,Sparisoma viride,FALSE,FALSE,TRUE,normal,0.5104171712924934,2.21,cbf,cbf_norm
Starksia nanodes__Belize,1.2415498623929007,1.27900262745568,1.3990275829657648,1.5082102815254084,1.5453108990157993,0.2652056896743022,0.2795657604777435,0.34523898274449666,0.4501308029746357,0.4956073957722845,-20.16893028964666,cbf,0.20056181151701868,0.2238122206331603,0.3011342087869284,0.3813753844231937,0.40490529696013733,0.1934368789194495,0.20419508160355654,0.25341131001276784,0.32214215242849764,0.34842604253303283,-21.473915761119894,1.2455236962492577,1.281660450251107,1.3994762213227439,1.509221993983662,1.546091993860721,0.18735189552626083,0.19784829548772476,0.24828052198403044,0.32389743288014683,0.35734033984495517,1.2676568860397885,1.2928602745851723,1.395995123368584,1.520334455960643,1.5631213350070563,0.1952605610208586,0.20634219798535225,0.25753461387678755,0.33068330993467304,0.35927322693557157,25,Starksia nanodes,FALSE,FALSE,TRUE,normal,0.24828052198403044,1.4,cbf,cbf_norm
Starksia occidentalis__Belize,1.5764095982940203,1.673447899356027,1.9184255236698586,2.1514205818697296,2.217080927159119,0.4908050075902772,0.5216052400764184,0.6635460675104331,0.9510611558986523,1.0900725034815628,-25.04045586498752,cbf,0.4901111828657124,0.5166223037710516,0.6147772093357742,0.7155288093319587,0.7521487821260396,0.23702391976806242,0.2521988792841379,0.31887012258094066,0.4184962140060558,0.454547449449119,-25.469965740117672,1.6529734131811331,1.720250142305846,1.9361847643237613,2.17099355314326,2.23869433574287,0.24849319471321013,0.2659004742550767,0.3407852030582905,0.4634005017130256,0.5109359373238185,1.7217414191906395,1.7650564069635348,1.945862851362221,2.1822931657571005,2.278732568665609,0.24039223487854536,0.2562627606645152,0.32715000126295035,0.4375064665400126,0.47906902805648155,19,Starksia occidentalis,FALSE,FALSE,TRUE,normal,0.3407852030582905,1.9,cbf,cbf_norm
Starksia occidentalis__Panama,2.3168704453729716,2.392085348456162,2.598375486871034,2.7765805136722617,2.829743011498843,0.6168266010056573,0.6425916866895621,0.7592760216804018,0.939290680827123,1.0051882347077117,-39.5851675205035,cbf,0.7425325649896215,0.7763320675641951,0.8814942997439918,0.9776557819488577,1.006672408621028,0.30203205225570573,0.3153677839165246,0.3812969603906906,0.47327078971025244,0.5076356580946366,-46.69954024381384,2.339148487026294,2.4013234032361774,2.601209280661437,2.7788663690919018,2.834306317328735,0.23305955312015758,0.24419913017306738,0.29194346285113665,0.36282693274108924,0.3913465816829485,2.2679575549569773,2.3394845371889295,2.600023488912162,2.8946370634640237,2.9943237667858464,0.3090528636728763,0.323374079790067,0.39558497767031964,0.5010514487049174,0.5421649010755922,36,Starksia occidentalis,FALSE,FALSE,TRUE,normal,0.29194346285113665,2.672222222222222,cbf,cbf_norm
Starksia sangreyae__Belize,1.3962841587543349,1.5499084373444694,1.8607604046701494,2.1039901006259205,2.186315474142409,0.2744440000658807,0.30371997813449797,0.4668467555566347,0.8774036692129432,1.192946181439325,-13.74437699313453,cbf,0.3881991473128874,0.4439628259194679,0.6118706481070447,0.7663650728519411,0.8205804895920057,0.16749494800729944,0.18848547125888757,0.28807837957455296,0.48594239011666973,0.5762106171020803,-16.455072793307437,1.5295201555872031,1.6156265799513227,1.8767268507240211,2.1292526664171167,2.2430787648460617,0.1432115170171935,0.15826692869507694,0.24936478939848894,0.46523611951947863,0.5602799530551161,1.5678991578755728,1.6469632494131385,1.928887228251496,2.3001584101758956,2.512158472547484,0.16867659225895973,0.19017199818743147,0.29415985953804846,0.5160926582039389,0.627518043146705,10,Starksia sangreyae,FALSE,FALSE,TRUE,normal,0.24936478939848894,1.81,cbf,cbf_norm
Stegastes adustus__Panama,2.4203682562929956,2.714465923980143,3.357458275445487,3.8575090175305764,4.000505709756658,1.3943045131079645,1.4704906360836434,1.82822895613495,2.4325367806536247,2.7307302530263855,-50.033430062210954,cbf,1.0248390514143315,1.0598896335480665,1.16842251237972,1.2820516413858944,1.3197376188423662,0.3699256891327806,0.38544719314264714,0.46179879947646923,0.5589843850983995,0.6000599637820629,-50.61952790141128,3.019650524246511,3.1278978083182016,3.533629767033504,3.9774625655428992,4.113587722466266,0.37365683109023967,0.39543205088560146,0.4772160446811202,0.5806269131721138,0.6184896649432026,3.106671985134467,3.217551506668756,3.587855385235279,4.086388810711853,4.236206461285319,0.38294963338082927,0.4002167816852008,0.48754907468126696,0.6056303424088307,0.6583560088034697,29,Stegastes adustus,FALSE,FALSE,TRUE,normal,0.4772160446811202,3.5172413793103448,cbf,cbf_norm
Stegastes nigricans__Moorea,2.4543357266247523,3.112869141081414,4.2590831397387925,4.967385741268696,5.11947994115071,1.7767033828771248,1.8906245502354775,2.4363558170577098,3.545536371640565,4.01315223190749,-47.429127882666776,cbf,1.2432051612696142,1.2829102787296032,1.4131037287521424,1.5458360846571253,1.5858180526174182,0.38262902345631356,0.4027521193330378,0.48523750173170277,0.6055784548437877,0.6458654131238145,-49.33041408117084,3.8189460579546104,3.967509936268893,4.525130962474655,5.1428998333450044,5.291760746017985,0.3720581211064301,0.3976219812919121,0.4921482099859142,0.6207782931764847,0.666803581010583,3.9159372276523956,4.064751909935715,4.635278049349264,5.408873321465212,5.671456604596837,0.3970704122370751,0.41965025798540606,0.5152523484536851,0.6655835218250503,0.7194568787213288,23,Stegastes nigricans,FALSE,FALSE,TRUE,normal,0.4921482099859142,4.565217391304348,cbf,cbf_norm
Stegastes partitus__Belize,4.380811651707705,4.591725035649815,5.1488572179974685,5.655980645889821,5.812777539428815,1.293519476089489,1.3718519197211971,1.7185072614430776,2.2523424717289755,2.4740866552244336,-38.98078004488454,cbf,1.4586467807712902,1.485504315528823,1.5941035200310547,1.7069709709310315,1.739222281241228,0.2740719968447893,0.29114339722507654,0.35997845524790933,0.46235626114555634,0.49427311472201424,-43.36770380857418,4.496012393020284,4.657693888916655,5.1669474384340806,5.670409445074422,5.833803167041683,0.24464205717366025,0.260409618836673,0.3292658995547034,0.43156294673814155,0.4650602350998524,4.613816825866914,4.736901637946354,5.253832750097553,5.96979007502928,6.188856539941006,0.27930021622814344,0.29742340190985556,0.3719614030177056,0.4882027315409605,0.5260559279099823,20,Stegastes partitus,FALSE,FALSE,TRUE,normal,0.3292658995547034,5.19,cbf,cbf_norm
Stegastes planifrons__Belize,2.1083491542720307,3.2295191770465,5.40602418371059,6.539572821099637,6.843644979789928,2.521820832173843,2.6832277633788255,3.5297849633184404,5.382513134598744,6.0319683540950475,-50.54916881090098,cbf,1.391876626950029,1.4553662729169636,1.6418725869119293,1.8330878485087843,1.8953871245104197,0.5018091309791262,0.5281218194309263,0.646902690734057,0.8132469059925886,0.8732868225888678,-56.352919533649995,4.929876863392329,5.146246761265339,5.994852855774117,6.917748615901773,7.189627352043297,0.39562135793638153,0.4195955137837033,0.524843452282278,0.6672169872403967,0.7052650763087932,5.042356071096842,5.316363417558053,6.418404729807516,8.030123098497683,8.749770620326494,0.5351212018677325,0.5671788937596179,0.7208707439987438,0.968217870362167,1.0695359496592556,21,Stegastes planifrons,FALSE,FALSE,TRUE,normal,0.524843452282278,6.085714285714285,cbf,cbf_norm
Stegastes planifrons__Panama,4.471006613406376,5.1064379546599055,6.272757807035052,7.1918843241636266,7.512962295970836,1.6225024319417778,1.7308650387919606,2.3765791250859882,3.8771460649734433,4.550989614333265,-28.715758962713835,cbf,1.555153923124886,1.6173267324632312,1.7961859674221459,1.9778735920008625,2.034423513547887,0.3188980558795834,0.33917042444860734,0.44797945505817893,0.626278508991965,0.6962998310607165,-34.455901672172644,5.253837710044829,5.537551077529982,6.379099570141407,7.283184278333558,7.599350272084403,0.24528523468411628,0.26479883243894003,0.36624136283511255,0.5472043958237973,0.6114085460288737,5.331480760233113,5.620317549355749,6.683926002992628,8.312329770730868,9.021966270482299,0.32718014176215104,0.3491625311269112,0.47142383231730056,0.6930154462766099,0.7898763056119957,12,Stegastes planifrons,FALSE,FALSE,TRUE,normal,0.36624136283511255,6.433333333333334,cbf,cbf_norm
Thalassoma bifasciatum__Belize,0.20544988963951868,0.4851885623611656,2.2028640630975835,3.3397383829644713,3.6553512452316297,1.8121231800403683,1.9896380693633995,2.8156116680987067,4.029447126448083,4.404226088494213,-39.72116143165168,cbf,0.8458467796778805,0.8902480397592762,1.0529113616515517,1.2153688640980325,1.2619832106951616,0.410089678512113,0.43506225746312976,0.5396797299864258,0.6785097500224673,0.7304029806012869,-38.713926029058825,2.637879666960783,2.7685476648535543,3.3502367287133974,4.083613990049121,4.304611807624708,0.4853872404112176,0.5229290946979029,0.6438556968652933,0.7308624948398571,0.7382552314200411,2.7021142172064794,2.8277892045085227,3.3183727326915635,3.9996771281528627,4.248825646038137,0.42795083890163127,0.4564846610573554,0.5814677138145012,0.7646364432618464,0.8395650416474602,19,Thalassoma bifasciatum,FALSE,FALSE,FALSE,lognormal,0.5814677138145012,3.2157894736842105,cbf,cbf_lnorm
Tigrigobius saucrus__Belize,1.321270633104893,1.3644556153535925,1.4768092214459303,1.5858488533475676,1.624550649861118,0.18338098896254476,0.19646722477351886,0.26464137227467854,0.3848497844177356,0.43249392259787217,-8.349443539579788,cbf,0.28061767831132445,0.3025467957064173,0.3788729052406632,0.45814933654143447,0.4831791224080485,0.1329393601565627,0.14257539363473418,0.1927101823420922,0.27531139138979976,0.30766623010255867,-10.521847269125757,1.321635268667897,1.3659359901619852,1.4768291864940444,1.586324879758761,1.6252251915679623,0.12309466195132718,0.1327520414633207,0.17956251188412156,0.2603984676119844,0.2964353554356865,1.3556564417076467,1.3832167217743203,1.4885445000595414,1.6216191356492415,1.6736329195038129,0.13352888404407248,0.14330303047925283,0.1945132823490942,0.28061161598533657,0.3150926882824962,11,Tigrigobius saucrus,FALSE,FALSE,TRUE,normal,0.17956251188412156,1.481818181818182,cbf,cbf_norm
Tigrigobius saucrus__Panama,1.5987728608554332,1.6248415123086002,1.7155146786338624,1.8005621323161518,1.8281165031534068,0.28589138098341216,0.3006481921908325,0.3602013418213539,0.43597977115363457,0.462855907143007,-24.766315916077325,cbf,0.45438023585968834,0.46772146509563706,0.5177501011487928,0.5690157998973109,0.5838447908152861,0.17192912373060262,0.1797067369537602,0.21100107473871954,0.2526440784640155,0.26868593111150857,-26.26109852555912,1.5987748380504643,1.6251580693154752,1.7155874395723003,1.8005626310065754,1.8282561291446264,0.1663240101354966,0.17447396008404556,0.20991059574520568,0.2550912325191444,0.27112248557256297,1.6109621225414323,1.6345743416517788,1.7166366510039994,1.8094651982356111,1.8408864968501617,0.17320752295235195,0.18116743131492424,0.21337152278806154,0.2567297118285511,0.27360891246525404,39,Tigrigobius saucrus,FALSE,FALSE,TRUE,normal,0.20991059574520568,1.7256410256410257,cbf,cbf_norm
